production_cost,marketing_spend,seasonal_demand_index,competitor_price,customer_rating,economic_index,store_count,sales_revenue,product_category_encoded,region_encoded,customer_segment_encoded,promotion_applied_encoded
339.71,231.06,1.3,382.36,3.96,92.25,70,2040.72,0,2,1,0
421.58,171.31,2.27,164.26,4.09,108.18,23,2026.27,1,3,0,0
396.18,164.65,2.15,380.27,4.93,85.0,25,1880.41,1,2,0,1
564.56,263.6,1.62,227.74,3.78,114.77,95,2735.38,0,2,2,1
557.12,241.43,1.17,351.91,3.86,109.01,46,2028.55,2,2,0,1
556.35,162.69,0.92,346.32,4.6,95.51,93,2613.9,1,0,2,0
337.01,106.06,1.69,283.47,3.52,96.75,23,1459.08,2,0,1,0
436.19,163.72,2.23,302.39,4.66,93.16,10,1842.93,0,3,1,0
485.07,227.18,1.43,268.3,3.88,119.92,73,2201.35,0,3,2,0
317.81,167.09,1.07,321.08,3.58,104.32,77,1987.03,3,0,2,0
412.82,216.5,1.91,320.38,4.45,95.67,32,1954.23,1,1,0,0
635.64,270.99,1.59,226.09,3.87,80.59,51,2373.9,0,0,1,1
344.59,195.35,1.76,191.37,4.91,111.79,41,1941.28,3,2,2,1
645.53,211.7,1.24,380.67,4.04,110.86,65,2321.17,1,0,1,0
609.11,234.25,1.32,316.32,4.04,89.49,65,2436.02,0,2,2,1
470.93,145.9,1.24,369.59,3.71,91.6,40,1811.99,0,3,1,0
435.11,161.35,1.75,246.37,3.93,97.66,18,1870.99,1,1,0,1
583.18,236.31,1.33,234.04,3.86,76.93,36,2007.75,1,3,1,0
421.23,201.85,1.8,219.05,4.67,101.47,31,1811.9,1,2,1,1
426.2,206.09,1.19,285.54,4.14,67.09,54,1994.93,0,2,1,1
497.61,201.66,1.75,318.6,4.35,74.41,63,2030.72,0,2,1,0
286.98,248.91,1.85,256.49,4.05,89.81,1,1517.45,3,1,1,0
355.0,221.79,1.67,425.19,3.79,87.43,52,1862.23,2,0,0,1
468.43,222.44,1.96,248.63,4.19,109.03,57,2291.25,1,3,2,1
547.57,261.11,1.26,319.9,4.8,105.66,9,1968.48,0,3,1,0
419.84,280.33,1.85,229.36,3.48,127.53,86,2495.44,0,0,0,1
480.24,312.18,1.62,246.15,4.21,101.86,92,2398.03,1,3,1,0
338.65,171.05,1.1,293.09,4.75,104.12,90,2182.89,2,1,1,0
593.25,323.47,0.55,233.39,3.59,76.74,74,2314.63,1,3,2,1
522.01,145.16,0.65,307.15,4.46,76.78,56,2099.15,2,2,1,0
530.85,296.76,0.4,335.22,4.46,101.29,47,2159.07,0,0,0,1
548.83,168.3,1.71,387.47,3.35,101.63,3,1514.35,2,1,0,1
507.81,196.55,1.34,213.61,4.56,105.79,2,1773.92,3,0,2,0
451.62,200.93,1.54,313.43,3.7,125.39,54,1862.24,0,1,1,1
612.97,156.65,1.41,295.04,4.18,77.66,37,2004.04,3,2,0,0
515.69,204.34,1.79,152.15,4.51,133.8,56,2355.62,1,0,1,0
483.43,159.23,1.81,209.7,4.6,70.2,31,2019.2,1,3,1,0
499.13,138.25,1.52,338.0,3.23,107.46,97,2291.32,1,1,1,1
497.0,198.06,1.55,191.79,4.89,75.07,96,2800.95,2,0,2,0
482.42,279.49,1.57,294.13,4.71,114.48,12,1794.62,0,3,1,1
544.61,187.3,2.2,130.2,4.53,70.32,58,2415.89,1,0,0,0
413.72,157.72,1.16,135.72,3.78,102.92,26,1739.0,0,0,0,0
555.93,135.83,1.93,251.63,3.46,97.5,78,2306.81,1,1,1,1
485.48,222.69,2.05,264.98,3.19,122.12,12,1592.82,3,3,0,1
597.14,287.78,1.71,309.84,4.32,101.56,90,2710.54,0,2,0,0
540.89,210.45,1.41,279.8,4.53,85.1,16,1875.49,0,1,1,0
444.74,241.33,2.43,201.13,3.96,89.2,53,2167.18,0,1,1,1
619.72,198.17,1.52,170.87,4.03,82.51,49,2319.62,0,2,2,1
544.7,192.4,2.17,316.52,3.68,110.49,49,2152.48,3,3,1,0
566.56,223.6,1.74,312.99,4.01,108.04,92,2499.32,0,3,2,1
482.82,232.5,1.97,353.55,3.65,110.96,7,1798.29,2,3,1,0
599.3,130.05,2.03,259.99,4.31,109.32,15,1885.75,1,0,1,1
441.93,214.79,1.31,161.25,4.62,94.65,36,2112.57,2,0,1,0
533.85,199.97,2.38,274.72,4.25,64.76,72,2384.74,1,0,1,0
756.95,160.52,0.27,300.88,3.96,103.11,74,2622.37,3,2,2,0
553.89,196.51,0.51,206.82,4.49,99.74,15,1902.14,2,0,1,1
457.93,141.73,1.16,214.41,4.01,102.48,62,2162.57,0,2,0,1
457.67,124.45,1.29,336.07,4.48,111.3,18,1700.8,1,3,0,1
492.87,203.34,1.68,308.05,3.68,91.73,46,1808.12,1,0,2,0
585.12,245.1,1.16,390.63,3.75,87.59,61,2370.33,2,0,1,0
514.58,182.64,1.49,437.77,3.51,118.02,43,1946.01,3,1,0,1
435.15,151.96,1.4,179.78,3.77,93.42,44,1882.93,2,2,2,0
434.97,159.74,2.5,266.49,4.49,90.13,99,2729.77,3,3,1,0
515.2,227.45,1.1,309.89,3.56,88.4,66,2023.29,3,1,0,0
504.24,283.37,0.66,329.09,2.85,111.89,55,1695.54,1,1,0,1
545.5,238.52,2.06,381.27,3.79,95.8,86,2509.66,2,3,2,0
591.75,265.04,1.14,358.29,3.41,144.26,79,2293.44,2,1,1,1
353.8,196.3,1.18,304.91,5.05,75.87,5,1625.01,2,2,0,1
568.69,250.93,1.87,249.72,3.56,91.26,57,2134.92,0,0,0,1
509.83,130.04,0.81,456.0,4.32,113.11,15,1608.38,0,1,0,1
624.95,247.1,2.15,280.65,4.19,99.66,16,2150.48,2,1,2,1
542.12,212.92,1.62,214.22,3.75,119.57,57,2221.05,3,2,2,1
579.98,151.74,2.04,312.76,4.58,122.58,82,2690.29,0,2,1,1
330.06,118.46,2.13,380.36,4.21,89.51,99,2196.05,0,2,2,0
477.96,266.87,1.04,259.96,4.23,94.86,25,1944.14,1,1,0,0
392.08,97.33,1.53,289.33,4.05,101.94,22,1766.92,3,2,2,0
716.31,231.62,1.75,319.93,4.63,126.85,31,2345.58,1,1,2,0
614.46,173.35,1.45,337.77,4.28,78.0,34,2123.35,0,0,2,1
431.9,252.35,1.34,279.21,4.19,107.19,87,2430.39,3,1,0,1
346.34,147.89,1.39,268.51,4.33,101.11,16,1632.11,2,0,1,0
519.41,330.74,2.04,259.14,3.12,82.06,70,2471.22,3,1,0,0
609.24,220.11,1.37,211.47,4.09,124.75,59,2609.32,2,0,1,0
326.49,228.35,1.8,238.39,3.97,119.81,15,1646.55,2,2,1,0
406.82,161.35,1.67,236.23,4.58,130.77,82,2340.61,3,0,1,1
389.44,193.33,1.02,176.63,3.65,123.6,13,1594.78,2,2,2,0
586.69,194.63,1.65,379.44,4.1,100.2,24,1801.52,1,2,2,0
463.02,289.8,0.73,328.77,4.96,112.39,13,1789.81,0,0,1,0
467.21,220.03,1.7,311.38,3.99,106.64,65,2179.45,2,1,1,0
517.47,227.19,1.95,404.36,3.33,81.86,36,2050.73,1,1,2,0
412.17,226.63,2.06,357.43,5.09,73.91,49,2375.71,2,3,0,0
355.63,231.43,1.02,236.83,3.64,107.38,82,2298.67,0,1,1,0
636.97,130.53,1.23,393.87,3.48,101.93,48,2083.72,1,3,0,1
646.25,302.46,1.64,377.78,3.5,93.27,97,2599.89,0,1,2,1
517.96,156.13,1.26,210.57,4.36,98.15,43,2123.2,0,1,1,1
525.22,198.08,0.54,372.22,4.65,135.39,6,1870.35,1,2,0,1
626.1,276.57,1.23,262.62,4.88,56.41,81,2811.9,1,3,0,1
515.67,296.73,1.64,379.77,4.01,112.8,68,2448.69,1,1,0,1
458.09,240.3,2.03,272.96,3.51,116.85,14,1524.23,3,3,2,0
503.93,174.77,2.34,257.33,3.72,119.35,30,2001.33,1,2,2,0
639.32,206.39,1.56,265.58,4.02,72.43,84,2515.4,1,2,0,1
505.33,208.35,1.78,222.23,3.99,94.14,8,1724.32,1,3,0,0
433.06,210.12,1.98,181.57,4.65,93.14,54,2436.0,1,2,2,1
514.7,138.5,0.47,100.08,3.34,105.84,66,2120.58,2,0,0,0
565.62,263.01,0.99,215.63,3.44,77.41,4,1713.55,3,0,0,0
553.63,206.73,1.55,510.45,3.85,107.57,74,2252.43,0,2,2,0
555.28,163.89,2.28,338.26,4.18,82.3,84,2365.13,1,0,0,0
417.33,175.08,1.81,449.14,3.78,94.05,60,1888.2,2,1,0,0
577.01,213.49,1.66,274.54,3.74,126.9,53,2276.11,2,3,0,0
502.85,129.85,1.39,262.53,4.59,116.84,99,2690.53,2,1,2,1
428.82,243.92,1.71,437.32,4.24,102.48,74,2446.58,0,3,0,1
576.22,211.74,1.2,330.06,3.51,72.15,92,2471.83,1,2,2,0
454.64,278.28,1.11,223.58,3.75,106.65,15,1609.15,3,1,2,1
342.57,203.88,1.15,350.63,4.26,107.99,1,1405.72,3,2,1,0
399.94,145.74,2.17,400.07,3.37,58.01,22,1624.59,2,2,1,1
481.84,140.11,1.08,185.77,4.26,107.02,91,2322.86,0,3,0,0
557.83,180.46,1.3,337.17,3.83,78.48,93,2528.97,0,3,2,1
413.59,185.75,1.74,191.06,4.18,70.41,15,1604.29,0,3,1,0
475.93,171.64,1.06,395.74,4.06,77.56,74,2208.08,3,1,0,1
378.34,206.42,1.61,318.46,3.44,56.77,84,2239.17,2,0,1,0
598.2,170.37,1.61,350.37,3.68,91.85,22,1879.32,1,3,1,1
671.73,212.71,1.19,282.6,4.72,79.89,50,2556.47,3,3,2,0
660.93,173.97,1.37,157.47,5.19,122.81,48,2569.66,2,1,2,0
596.5,231.59,1.03,264.69,3.13,92.82,73,2306.02,2,3,1,0
586.25,184.5,2.19,374.39,4.52,85.6,51,2377.89,1,1,1,1
292.81,262.31,1.63,459.49,4.15,68.14,96,2207.39,1,2,2,1
517.72,232.61,0.98,322.58,5.04,91.44,17,1936.54,1,3,0,1
450.39,209.68,1.56,245.09,3.72,127.07,83,2108.35,0,3,2,0
588.05,189.62,1.59,342.86,4.45,130.95,91,2721.3,1,2,1,1
246.24,124.05,0.38,367.19,3.85,92.71,51,1281.36,2,2,0,0
519.3,270.68,2.17,310.62,4.64,98.61,37,2314.04,1,2,1,1
